Filename:	C:\Users\Bown_304\Desktop\Jordan\TGA\magnesium_carbonate_heavy_1@241118110522.t6d 
Operator ID:	Jordan 
Sample ID:	magnesium_carbonate_heavy_1 
Comment: 	magnesium_carbonate_heavy_1 
Serial Number:	537L14021001 
Data Collected:	11/18/2024 12:33:22 PM 
Sample Weight:	9.761 mg 
Display Weight:	9.761 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\2023-04-05-Mary.tg1c 
Date/Time:	4/5/2023 3:36:31 PM 
Initial Conditions 
Temperature:	 20.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 20.00°C to 900.00°C at 10.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	62.950000	4.655498	0.000000	649.504000	644.589000	0.000000 
	62.966667	4.655053	0.000000	649.671000	644.762000	0.000000 
	62.983333	4.654658	0.000000	649.837000	644.933000	0.000000 
	63.000000	4.654300	0.000000	650.004000	645.104000	0.000000 
	63.016667	4.653942	0.000000	650.171000	645.282000	0.000000 
	63.033333	4.653547	0.000000	650.337000	645.451000	0.000000 
	63.050000	4.653201	0.000000	650.504000	645.623000	0.000000 
	63.066667	4.652868	0.000000	650.671000	645.797000	0.000000 
	63.083333	4.652571	0.000000	650.837000	645.969000	0.000000 
	63.100000	4.652250	0.000000	651.004000	646.138000	0.000000 
	63.116667	4.651917	0.000000	651.171000	646.315000	0.000000 
	63.133333	4.651584	0.000000	651.337000	646.497000	0.000000 
	63.150000	4.651275	0.000000	651.504000	646.671000	0.000000 
	63.166667	4.650942	0.000000	651.671000	646.843000	0.000000 
	63.183333	4.650645	0.000000	651.837000	647.010000	0.000000 
	63.200000	4.650361	0.000000	652.004000	647.177000	0.000000 
	63.216667	4.650053	0.000000	652.171000	647.344000	0.000000 
	63.233333	4.649756	0.000000	652.337000	647.510000	0.000000 
	63.250000	4.649435	0.000000	652.504000	647.669000	0.000000 
	63.266667	4.649090	0.000000	652.671000	647.828000	0.000000 
	63.283333	4.648695	0.000000	652.837000	647.988000	0.000000 
	63.300000	4.648361	0.000000	653.004000	648.153000	0.000000 
	63.316667	4.648028	0.000000	653.171000	648.320000	0.000000 
	63.333333	4.647645	0.000000	653.337000	648.502000	0.000000 
	63.350000	4.647201	0.000000	653.504000	648.682000	0.000000 
	63.366667	4.646793	0.000000	653.671000	648.852000	0.000000 
	63.383333	4.646410	0.000000	653.837000	649.030000	0.000000 
	63.400000	4.646028	0.000000	654.004000	649.199000	0.000000 
	63.416667	4.645670	0.000000	654.171000	649.360000	0.000000 
	63.433333	4.645299	0.000000	654.337000	649.520000	0.000000 
	63.450000	4.644917	0.000000	654.504000	649.690000	0.000000 
	63.466667	4.644521	0.000000	654.671000	649.873000	0.000000 
	63.483333	4.644102	0.000000	654.837000	650.048000	0.000000 
	63.500000	4.643744	0.000000	655.004000	650.215000	0.000000 
	63.516667	4.643386	0.000000	655.171000	650.378000	0.000000 
	63.533333	4.642978	0.000000	655.337000	650.537000	0.000000 
	63.550000	4.642558	0.000000	655.504000	650.691000	0.000000 
	63.566667	4.642213	0.000000	655.671000	650.846000	0.000000 
	63.583333	4.641842	0.000000	655.837000	651.003000	0.000000 
	63.600000	4.641472	0.000000	656.004000	651.166000	0.000000 
	63.616667	4.641213	0.000000	656.171000	651.341000	0.000000 
	63.633333	4.640904	0.000000	656.337000	651.519000	0.000000 
	63.650000	4.640632	0.000000	656.504000	651.696000	0.000000 
	63.666667	4.640250	0.000000	656.671000	651.873000	0.000000 
	63.683333	4.639916	0.000000	656.837000	652.058000	0.000000 
	63.700000	4.639632	0.000000	657.004000	652.242000	0.000000 
	63.716667	4.639459	0.000000	657.171000	652.416000	0.000000 
	63.733333	4.639114	0.000000	657.337000	652.584000	0.000000 
	63.750000	4.638719	0.000000	657.504000	652.750000	0.000000 
	63.766667	4.638385	0.000000	657.671000	652.920000	0.000000 
	63.783333	4.638052	0.000000	657.837000	653.095000	0.000000 
	63.800000	4.637595	0.000000	658.004000	653.262000	0.000000 
	63.816667	4.637151	0.000000	658.171000	653.423000	0.000000 
	63.833333	4.636805	0.000000	658.337000	653.583000	0.000000 
	63.850000	4.636546	0.000000	658.504000	653.739000	0.000000 
	63.866667	4.636225	0.000000	658.671000	653.889000	0.000000 
	63.883333	4.635879	0.000000	658.837000	654.052000	0.000000 
	63.900000	4.635583	0.000000	659.004000	654.215000	0.000000 
	63.916667	4.635187	0.000000	659.171000	654.382000	0.000000 
	63.933333	4.634866	0.000000	659.337000	654.556000	0.000000 
	63.950000	4.634545	0.000000	659.504000	654.729000	0.000000 
	63.966667	4.634274	0.000000	659.671000	654.895000	0.000000 
	63.983333	4.633953	0.000000	659.837000	655.065000	0.000000 
	64.000000	4.633582	0.000000	660.004000	655.239000	0.000000 
	64.016667	4.633249	0.000000	660.171000	655.412000	0.000000 
	64.033333	4.632953	0.000000	660.337000	655.588000	0.000000 
	64.050000	4.632619	0.000000	660.504000	655.764000	0.000000 
	64.066667	4.632348	0.000000	660.671000	655.939000	0.000000 
	64.083333	4.631977	0.000000	660.837000	656.105000	0.000000 
	64.100000	4.631632	0.000000	661.004000	656.273000	0.000000 
	64.116667	4.631348	0.000000	661.171000	656.448000	0.000000 
	64.133333	4.631027	0.000000	661.337000	656.619000	0.000000 
	64.150000	4.630656	0.000000	661.504000	656.791000	0.000000 
	64.166667	4.630261	0.000000	661.671000	656.965000	0.000000 
	64.183333	4.629903	0.000000	661.837000	657.137000	0.000000 
	64.200000	4.629619	0.000000	662.004000	657.300000	0.000000 
	64.216667	4.629236	0.000000	662.171000	657.465000	0.000000 
	64.233333	4.628829	0.000000	662.337000	657.647000	0.000000 
	64.250000	4.628496	0.000000	662.504000	657.832000	0.000000 
	64.266667	4.628150	0.000000	662.671000	658.010000	0.000000 
	64.283333	4.627767	0.000000	662.837000	658.184000	0.000000 
	64.300000	4.627446	0.000000	663.004000	658.351000	0.000000 
	64.316667	4.627150	0.000000	663.171000	658.519000	0.000000 
	64.333333	4.626779	0.000000	663.337000	658.684000	0.000000 
	64.350000	4.626434	0.000000	663.504000	658.854000	0.000000 
	64.366667	4.626051	0.000000	663.671000	659.023000	0.000000 
	64.383333	4.625730	0.000000	663.837000	659.195000	0.000000 
	64.400000	4.625298	0.000000	664.004000	659.366000	0.000000 
	64.416667	4.624816	0.000000	664.171000	659.541000	0.000000 
	64.433333	4.624384	0.000000	664.337000	659.714000	0.000000 
	64.450000	4.624063	0.000000	664.504000	659.888000	0.000000 
	64.466667	4.623779	0.000000	664.671000	660.064000	0.000000 
	64.483333	4.623643	0.000000	664.837000	660.239000	0.000000 
	64.500000	4.623532	0.000000	665.004000	660.406000	0.000000 
	64.516667	4.623224	0.000000	665.171000	660.570000	0.000000 
	64.533333	4.622853	0.000000	665.337000	660.740000	0.000000 
	64.550000	4.622483	0.000000	665.504000	660.918000	0.000000 
	64.566667	4.622112	0.000000	665.671000	661.093000	0.000000 
	64.583333	4.621853	0.000000	665.837000	661.268000	0.000000 
	64.600000	4.621557	0.000000	666.004000	661.444000	0.000000 
	64.616667	4.621186	0.000000	666.171000	661.612000	0.000000 
	64.633333	4.620828	0.000000	666.337000	661.782000	0.000000 
	64.650000	4.620470	0.000000	666.504000	661.957000	0.000000 
	64.666667	4.620125	0.000000	666.671000	662.130000	0.000000 
	64.683333	4.619730	0.000000	666.837000	662.315000	0.000000 
	64.700000	4.619384	0.000000	667.004000	662.496000	0.000000 
	64.716667	4.619038	0.000000	667.171000	662.685000	0.000000 
	64.733333	4.618692	0.000000	667.337000	662.870000	0.000000 
	64.750000	4.618260	0.000000	667.504000	663.043000	0.000000 
	64.766667	4.617865	0.000000	667.671000	663.210000	0.000000 
	64.783333	4.617520	0.000000	667.837000	663.379000	0.000000 
	64.800000	4.617260	0.000000	668.004000	663.547000	0.000000 
	64.816667	4.616952	0.000000	668.171000	663.706000	0.000000 
	64.833333	4.616754	0.000000	668.337000	663.871000	0.000000 
	64.850000	4.616532	0.000000	668.504000	664.034000	0.000000 
	64.866667	4.616310	0.000000	668.671000	664.196000	0.000000 
	64.883333	4.616050	0.000000	668.837000	664.350000	0.000000 
	64.900000	4.615828	0.000000	669.004000	664.513000	0.000000 
	64.916667	4.615544	0.000000	669.171000	664.670000	0.000000 
	64.933333	4.615248	0.000000	669.337000	664.835000	0.000000 
	64.950000	4.614989	0.000000	669.504000	664.988000	0.000000 
	64.966667	4.614606	0.000000	669.671000	665.150000	0.000000 
	64.983333	4.614161	0.000000	669.837000	665.316000	0.000000 
	65.000000	4.613853	0.000000	670.004000	665.490000	0.000000 
	65.016667	4.613593	0.000000	670.171000	665.659000	0.000000 
	65.033333	4.613161	0.000000	670.337000	665.814000	0.000000 
	65.050000	4.612766	0.000000	670.504000	665.971000	0.000000 
	65.066667	4.612470	0.000000	670.671000	666.127000	0.000000 
	65.083333	4.612186	0.000000	670.837000	666.279000	0.000000 
	65.100000	4.612001	0.000000	671.004000	666.430000	0.000000 
	65.116667	4.611766	0.000000	671.171000	666.579000	0.000000 
	65.133333	4.611519	0.000000	671.337000	666.734000	0.000000 
	65.150000	4.611297	0.000000	671.504000	666.891000	0.000000 
	65.166667	4.610964	0.000000	671.671000	667.054000	0.000000 
	65.183333	4.610470	0.000000	671.837000	667.233000	0.000000 
	65.200000	4.610050	0.000000	672.004000	667.419000	0.000000 
	65.216667	4.609815	0.000000	672.171000	667.596000	0.000000 
	65.233333	4.609544	0.000000	672.337000	667.758000	0.000000 
	65.250000	4.609210	0.000000	672.504000	667.924000	0.000000 
	65.266667	4.608852	0.000000	672.671000	668.093000	0.000000 
	65.283333	4.608494	0.000000	672.837000	668.258000	0.000000 
	65.300000	4.608186	0.000000	673.004000	668.417000	0.000000 
	65.316667	4.607889	0.000000	673.171000	668.574000	0.000000 
	65.333333	4.607630	0.000000	673.337000	668.730000	0.000000 
	65.350000	4.607445	0.000000	673.504000	668.881000	0.000000 
	65.366667	4.607272	0.000000	673.671000	669.038000	0.000000 
	65.383333	4.607037	0.000000	673.837000	669.193000	0.000000 
	65.400000	4.606778	0.000000	674.004000	669.360000	0.000000 
	65.416667	4.606457	0.000000	674.171000	669.523000	0.000000 
	65.433333	4.606173	0.000000	674.337000	669.680000	0.000000 
	65.450000	4.605926	0.000000	674.504000	669.830000	0.000000 
	65.466667	4.605630	0.000000	674.671000	669.977000	0.000000 
	65.483333	4.605296	0.000000	674.837000	670.125000	0.000000 
	65.500000	4.604852	0.000000	675.004000	670.277000	0.000000 
	65.516667	4.604482	0.000000	675.171000	670.430000	0.000000 
	65.533333	4.604272	0.000000	675.337000	670.579000	0.000000 
	65.550000	4.604074	0.000000	675.504000	670.727000	0.000000 
	65.566667	4.603963	0.000000	675.671000	670.892000	0.000000 
	65.583333	4.603543	0.000000	675.837000	671.056000	0.000000 
	65.600000	4.603198	0.000000	676.004000	671.219000	0.000000 
	65.616667	4.602840	0.000000	676.171000	671.386000	0.000000 
	65.633333	4.602370	0.000000	676.337000	671.557000	0.000000 
	65.650000	4.601951	0.000000	676.504000	671.740000	0.000000 
	65.666667	4.601654	0.000000	676.671000	671.931000	0.000000 
	65.683333	4.601346	0.000000	676.837000	672.113000	0.000000 
	65.700000	4.601123	0.000000	677.004000	672.295000	0.000000 
	65.716667	4.600716	0.000000	677.171000	672.481000	0.000000 
	65.733333	4.600259	0.000000	677.337000	672.661000	0.000000 
	65.750000	4.599802	0.000000	677.504000	672.831000	0.000000 
	65.766667	4.599506	0.000000	677.671000	673.000000	0.000000 
	65.783333	4.599284	0.000000	677.837000	673.159000	0.000000 
	65.800000	4.599123	0.000000	678.004000	673.307000	0.000000 
	65.816667	4.599037	0.000000	678.171000	673.459000	0.000000 
	65.833333	4.598778	0.000000	678.337000	673.621000	0.000000 
	65.850000	4.598432	0.000000	678.504000	673.782000	0.000000 
	65.866667	4.598098	0.000000	678.671000	673.946000	0.000000 
	65.883333	4.597889	0.000000	678.837000	674.106000	0.000000 
	65.900000	4.597666	0.000000	679.004000	674.266000	0.000000 
	65.916667	4.597518	0.000000	679.171000	674.424000	0.000000 
	65.933333	4.597259	0.000000	679.337000	674.581000	0.000000 
	65.950000	4.596753	0.000000	679.504000	674.737000	0.000000 
	65.966667	4.596308	0.000000	679.671000	674.896000	0.000000 
	65.983333	4.595950	0.000000	679.837000	675.060000	0.000000 
	66.000000	4.595864	0.000000	680.004000	675.230000	0.000000 
	66.016667	4.595518	0.000000	680.171000	675.401000	0.000000 
	66.033333	4.595111	0.000000	680.337000	675.581000	0.000000 
	66.050000	4.594839	0.000000	680.504000	675.756000	0.000000 
	66.066667	4.594580	0.000000	680.671000	675.919000	0.000000 
	66.083333	4.594320	0.000000	680.837000	676.080000	0.000000 
	66.100000	4.594073	0.000000	681.004000	676.248000	0.000000 
	66.116667	4.593802	0.000000	681.171000	676.414000	0.000000 
	66.133333	4.593629	0.000000	681.337000	676.576000	0.000000 
	66.150000	4.593283	0.000000	681.504000	676.734000	0.000000 
	66.166667	4.592814	0.000000	681.671000	676.894000	0.000000 
	66.183333	4.592345	0.000000	681.837000	677.061000	0.000000 
	66.200000	4.591987	0.000000	682.004000	677.234000	0.000000 
	66.216667	4.591666	0.000000	682.171000	677.407000	0.000000 
	66.233333	4.591320	0.000000	682.337000	677.583000	0.000000 
	66.250000	4.591110	0.000000	682.504000	677.763000	0.000000 
	66.266667	4.591024	0.000000	682.671000	677.938000	0.000000 
	66.283333	4.590888	0.000000	682.837000	678.114000	0.000000 
	66.300000	4.590678	0.000000	683.004000	678.281000	0.000000 
	66.316667	4.590370	0.000000	683.171000	678.450000	0.000000 
	66.333333	4.590086	0.000000	683.337000	678.625000	0.000000 
	66.350000	4.589740	0.000000	683.504000	678.803000	0.000000 
	66.366667	4.589406	0.000000	683.671000	678.976000	0.000000 
	66.383333	4.589048	0.000000	683.837000	679.132000	0.000000 
	66.400000	4.588727	0.000000	684.004000	679.292000	0.000000 
	66.416667	4.588369	0.000000	684.171000	679.444000	0.000000 
	66.433333	4.588085	0.000000	684.337000	679.590000	0.000000 
	66.450000	4.587851	0.000000	684.504000	679.732000	0.000000 
	66.466667	4.587530	0.000000	684.671000	679.876000	0.000000 
	66.483333	4.587209	0.000000	684.837000	680.022000	0.000000 
	66.500000	4.586912	0.000000	685.004000	680.166000	0.000000 
	66.516667	4.586567	0.000000	685.171000	680.320000	0.000000 
	66.533333	4.586308	0.000000	685.337000	680.491000	0.000000 
	66.550000	4.586061	0.000000	685.504000	680.655000	0.000000 
	66.566667	4.585789	0.000000	685.671000	680.819000	0.000000 
	66.583333	4.585517	0.000000	685.837000	680.985000	0.000000 
	66.600000	4.585369	0.000000	686.004000	681.151000	0.000000 
	66.616667	4.584999	0.000000	686.171000	681.316000	0.000000 
	66.633333	4.584542	0.000000	686.337000	681.481000	0.000000 
	66.650000	4.584184	0.000000	686.504000	681.651000	0.000000 
	66.666667	4.583999	0.000000	686.671000	681.806000	0.000000 
	66.683333	4.583863	0.000000	686.837000	681.956000	0.000000 
	66.700000	4.583851	0.000000	687.004000	682.104000	0.000000 
	66.716667	4.583863	0.000000	687.171000	682.258000	0.000000 
	66.733333	4.583678	0.000000	687.337000	682.424000	0.000000 
	66.750000	4.583344	0.000000	687.504000	682.590000	0.000000 
	66.766667	4.583023	0.000000	687.671000	682.749000	0.000000 
	66.783333	4.582567	0.000000	687.837000	682.898000	0.000000 
	66.800000	4.582060	0.000000	688.004000	683.049000	0.000000 
	66.816667	4.581307	0.000000	688.171000	683.211000	0.000000 
	66.833333	4.580850	0.000000	688.337000	683.372000	0.000000 
	66.850000	4.580640	0.000000	688.504000	683.525000	0.000000 
	66.866667	4.580579	0.000000	688.671000	683.676000	0.000000 
	66.883333	4.580356	0.000000	688.837000	683.833000	0.000000 
	66.900000	4.580159	0.000000	689.004000	683.999000	0.000000 
	66.916667	4.579974	0.000000	689.171000	684.164000	0.000000 
	66.933333	4.579714	0.000000	689.337000	684.329000	0.000000 
	66.950000	4.579443	0.000000	689.504000	684.500000	0.000000 
	66.966667	4.579060	0.000000	689.671000	684.677000	0.000000 
	66.983333	4.578776	0.000000	689.837000	684.857000	0.000000 
	67.000000	4.578579	0.000000	690.004000	685.033000	0.000000 
	67.016667	4.578245	0.000000	690.171000	685.204000	0.000000 
	67.033333	4.577739	0.000000	690.337000	685.368000	0.000000 
	67.050000	4.577467	0.000000	690.504000	685.531000	0.000000 
	67.066667	4.577134	0.000000	690.671000	685.693000	0.000000 
	67.083333	4.576813	0.000000	690.837000	685.855000	0.000000 
	67.100000	4.576381	0.000000	691.004000	686.007000	0.000000 
	67.116667	4.575912	0.000000	691.171000	686.168000	0.000000 
	67.133333	4.575406	0.000000	691.337000	686.327000	0.000000 
	67.150000	4.575122	0.000000	691.504000	686.479000	0.000000 
	67.166667	4.574986	0.000000	691.671000	686.630000	0.000000 
	67.183333	4.574961	0.000000	691.837000	686.777000	0.000000 
	67.200000	4.574899	0.000000	692.004000	686.928000	0.000000 
	67.216667	4.574702	0.000000	692.171000	687.084000	0.000000 
	67.233333	4.574282	0.000000	692.337000	687.241000	0.000000 
	67.250000	4.573603	0.000000	692.504000	687.398000	0.000000 
	67.266667	4.573183	0.000000	692.671000	687.558000	0.000000 
	67.283333	4.572850	0.000000	692.837000	687.730000	0.000000 
	67.300000	4.572541	0.000000	693.004000	687.899000	0.000000 
	67.316667	4.572381	0.000000	693.171000	688.062000	0.000000 
	67.333333	4.572208	0.000000	693.337000	688.220000	0.000000 
	67.350000	4.572060	0.000000	693.504000	688.378000	0.000000 
	67.366667	4.571899	0.000000	693.671000	688.541000	0.000000 
	67.383333	4.571516	0.000000	693.837000	688.704000	0.000000 
	67.400000	4.571084	0.000000	694.004000	688.868000	0.000000 
	67.416667	4.570751	0.000000	694.171000	689.027000	0.000000 
	67.433333	4.570479	0.000000	694.337000	689.183000	0.000000 
	67.450000	4.570195	0.000000	694.504000	689.336000	0.000000 
	67.466667	4.569825	0.000000	694.671000	689.492000	0.000000 
	67.483333	4.569356	0.000000	694.837000	689.651000	0.000000 
	67.500000	4.568961	0.000000	695.004000	689.804000	0.000000 
	67.516667	4.568664	0.000000	695.171000	689.955000	0.000000 
	67.533333	4.568430	0.000000	695.337000	690.112000	0.000000 
	67.550000	4.568170	0.000000	695.504000	690.278000	0.000000 
	67.566667	4.567998	0.000000	695.671000	690.447000	0.000000 
	67.583333	4.567825	0.000000	695.837000	690.614000	0.000000 
	67.600000	4.567615	0.000000	696.004000	690.793000	0.000000 
	67.616667	4.567084	0.000000	696.171000	690.973000	0.000000 
	67.633333	4.566541	0.000000	696.337000	691.141000	0.000000 
	67.650000	4.566195	0.000000	696.504000	691.306000	0.000000 
	67.666667	4.566010	0.000000	696.671000	691.466000	0.000000 
	67.683333	4.565948	0.000000	696.837000	691.628000	0.000000 
	67.700000	4.565701	0.000000	697.004000	691.794000	0.000000 
	67.716667	4.565331	0.000000	697.171000	691.961000	0.000000 
	67.733333	4.564874	0.000000	697.337000	692.138000	0.000000 
	67.750000	4.564627	0.000000	697.504000	692.320000	0.000000 
	67.766667	4.564380	0.000000	697.671000	692.501000	0.000000 
	67.783333	4.564047	0.000000	697.837000	692.673000	0.000000 
	67.800000	4.563763	0.000000	698.004000	692.839000	0.000000 
	67.816667	4.563466	0.000000	698.171000	693.001000	0.000000 
	67.833333	4.563047	0.000000	698.337000	693.154000	0.000000 
	67.850000	4.562491	0.000000	698.504000	693.307000	0.000000 
	67.866667	4.561898	0.000000	698.671000	693.462000	0.000000 
	67.883333	4.561355	0.000000	698.837000	693.624000	0.000000 
	67.900000	4.560997	0.000000	699.004000	693.792000	0.000000 
	67.916667	4.560898	0.000000	699.171000	693.958000	0.000000 
	67.933333	4.560775	0.000000	699.337000	694.126000	0.000000 
	67.950000	4.560664	0.000000	699.504000	694.289000	0.000000 
	67.966667	4.560479	0.000000	699.671000	694.453000	0.000000 
	67.983333	4.560182	0.000000	699.837000	694.610000	0.000000 
	68.000000	4.559849	0.000000	700.004000	694.757000	0.000000 
	68.016667	4.559528	0.000000	700.171000	694.903000	0.000000 
	68.033333	4.559133	0.000000	700.337000	695.055000	0.000000 
	68.050000	4.558713	0.000000	700.504000	695.212000	0.000000 
	68.066667	4.558293	0.000000	700.671000	695.379000	0.000000 
	68.083333	4.557923	0.000000	700.837000	695.538000	0.000000 
	68.100000	4.557589	0.000000	701.004000	695.700000	0.000000 
	68.116667	4.557157	0.000000	701.171000	695.863000	0.000000 
	68.133333	4.556725	0.000000	701.337000	696.028000	0.000000 
	68.150000	4.556330	0.000000	701.504000	696.197000	0.000000 
	68.166667	4.556009	0.000000	701.671000	696.369000	0.000000 
	68.183333	4.555836	0.000000	701.837000	696.542000	0.000000 
	68.200000	4.555626	0.000000	702.004000	696.708000	0.000000 
	68.216667	4.555355	0.000000	702.171000	696.867000	0.000000 
	68.233333	4.555095	0.000000	702.337000	697.034000	0.000000 
	68.250000	4.554898	0.000000	702.504000	697.209000	0.000000 
	68.266667	4.554626	0.000000	702.671000	697.378000	0.000000 
	68.283333	4.554169	0.000000	702.837000	697.539000	0.000000 
	68.300000	4.553824	0.000000	703.004000	697.702000	0.000000 
	68.316667	4.553503	0.000000	703.171000	697.865000	0.000000 
	68.333333	4.553145	0.000000	703.337000	698.025000	0.000000 
	68.350000	4.552836	0.000000	703.504000	698.183000	0.000000 
	68.366667	4.552355	0.000000	703.671000	698.340000	0.000000 
	68.383333	4.551824	0.000000	703.837000	698.511000	0.000000 
	68.400000	4.551391	0.000000	704.004000	698.674000	0.000000 
	68.416667	4.551108	0.000000	704.171000	698.832000	0.000000 
	68.433333	4.550799	0.000000	704.337000	698.984000	0.000000 
	68.450000	4.550700	0.000000	704.504000	699.134000	0.000000 
	68.466667	4.550564	0.000000	704.671000	699.292000	0.000000 
	68.483333	4.550231	0.000000	704.837000	699.461000	0.000000 
	68.500000	4.549737	0.000000	705.004000	699.632000	0.000000 
	68.516667	4.549317	0.000000	705.171000	699.795000	0.000000 
	68.533333	4.548897	0.000000	705.337000	699.960000	0.000000 
	68.550000	4.548453	0.000000	705.504000	700.124000	0.000000 
	68.566667	4.548070	0.000000	705.671000	700.296000	0.000000 
	68.583333	4.547823	0.000000	705.837000	700.471000	0.000000 
	68.600000	4.547688	0.000000	706.004000	700.644000	0.000000 
	68.616667	4.547441	0.000000	706.171000	700.808000	0.000000 
	68.633333	4.547107	0.000000	706.337000	700.962000	0.000000 
	68.650000	4.546700	0.000000	706.504000	701.115000	0.000000 
	68.666667	4.546403	0.000000	706.671000	701.272000	0.000000 
	68.683333	4.546021	0.000000	706.837000	701.424000	0.000000 
	68.700000	4.545576	0.000000	707.004000	701.580000	0.000000 
	68.716667	4.545156	0.000000	707.171000	701.732000	0.000000 
	68.733333	4.544897	0.000000	707.337000	701.883000	0.000000 
	68.750000	4.544502	0.000000	707.504000	702.037000	0.000000 
	68.766667	4.544144	0.000000	707.671000	702.196000	0.000000 
	68.783333	4.543823	0.000000	707.837000	702.360000	0.000000 
	68.800000	4.543527	0.000000	708.004000	702.534000	0.000000 
	68.816667	4.543144	0.000000	708.171000	702.707000	0.000000 
	68.833333	4.542786	0.000000	708.337000	702.881000	0.000000 
	68.850000	4.542539	0.000000	708.504000	703.050000	0.000000 
	68.866667	4.542366	0.000000	708.671000	703.215000	0.000000 
	68.883333	4.542082	0.000000	708.837000	703.380000	0.000000 
	68.900000	4.541737	0.000000	709.004000	703.551000	0.000000 
	68.916667	4.541329	0.000000	709.171000	703.722000	0.000000 
	68.933333	4.540885	0.000000	709.337000	703.888000	0.000000 
	68.950000	4.540527	0.000000	709.504000	704.049000	0.000000 
	68.966667	4.540144	0.000000	709.671000	704.215000	0.000000 
	68.983333	4.539736	0.000000	709.837000	704.376000	0.000000 
	69.000000	4.539255	0.000000	710.004000	704.539000	0.000000 
	69.016667	4.538884	0.000000	710.171000	704.709000	0.000000 
	69.033333	4.538576	0.000000	710.337000	704.883000	0.000000 
	69.050000	4.538242	0.000000	710.504000	705.063000	0.000000 
	69.066667	4.537958	0.000000	710.671000	705.242000	0.000000 
	69.083333	4.537625	0.000000	710.837000	705.408000	0.000000 
	69.100000	4.537292	0.000000	711.004000	705.562000	0.000000 
	69.116667	4.536897	0.000000	711.171000	705.717000	0.000000 
	69.133333	4.536477	0.000000	711.337000	705.865000	0.000000 
	69.150000	4.536119	0.000000	711.504000	706.013000	0.000000 
	69.166667	4.535588	0.000000	711.671000	706.167000	0.000000 
	69.183333	4.535082	0.000000	711.837000	706.324000	0.000000 
	69.200000	4.534798	0.000000	712.004000	706.481000	0.000000 
	69.216667	4.534600	0.000000	712.171000	706.636000	0.000000 
	69.233333	4.534329	0.000000	712.337000	706.790000	0.000000 
	69.250000	4.534131	0.000000	712.504000	706.947000	0.000000 
	69.266667	4.533847	0.000000	712.671000	707.107000	0.000000 
	69.283333	4.533526	0.000000	712.837000	707.268000	0.000000 
	69.300000	4.533143	0.000000	713.004000	707.428000	0.000000 
	69.316667	4.532785	0.000000	713.171000	707.594000	0.000000 
	69.333333	4.532477	0.000000	713.337000	707.767000	0.000000 
	69.350000	4.532131	0.000000	713.504000	707.952000	0.000000 
	69.366667	4.531785	0.000000	713.671000	708.144000	0.000000 
	69.383333	4.531439	0.000000	713.837000	708.319000	0.000000 
	69.400000	4.531106	0.000000	714.004000	708.486000	0.000000 
	69.416667	4.530785	0.000000	714.171000	708.651000	0.000000 
	69.433333	4.530402	0.000000	714.337000	708.809000	0.000000 
	69.450000	4.530020	0.000000	714.504000	708.974000	0.000000 
	69.466667	4.529588	0.000000	714.671000	709.146000	0.000000 
	69.483333	4.529180	0.000000	714.837000	709.319000	0.000000 
	69.500000	4.528871	0.000000	715.004000	709.496000	0.000000 
	69.516667	4.528563	0.000000	715.171000	709.676000	0.000000 
	69.533333	4.528205	0.000000	715.337000	709.863000	0.000000 
	69.550000	4.527847	0.000000	715.504000	710.043000	0.000000 
	69.566667	4.527390	0.000000	715.671000	710.229000	0.000000 
	69.583333	4.527143	0.000000	715.837000	710.424000	0.000000 
	69.600000	4.526772	0.000000	716.004000	710.624000	0.000000 
	69.616667	4.526365	0.000000	716.171000	710.822000	0.000000 
	69.633333	4.525995	0.000000	716.337000	711.005000	0.000000 
	69.650000	4.525624	0.000000	716.504000	711.183000	0.000000 
	69.666667	4.525242	0.000000	716.671000	711.377000	0.000000 
	69.683333	4.524772	0.000000	716.837000	711.587000	0.000000 
	69.700000	4.524427	0.000000	717.004000	711.802000	0.000000 
	69.716667	4.523908	0.000000	717.171000	712.005000	0.000000 
	69.733333	4.523451	0.000000	717.337000	712.191000	0.000000 
	69.750000	4.523106	0.000000	717.504000	712.379000	0.000000 
	69.766667	4.522883	0.000000	717.671000	712.573000	0.000000 
	69.783333	4.522661	0.000000	717.837000	712.760000	0.000000 
	69.800000	4.522328	0.000000	718.004000	712.937000	0.000000 
	69.816667	4.522093	0.000000	718.171000	713.111000	0.000000 
	69.833333	4.521871	0.000000	718.337000	713.296000	0.000000 
	69.850000	4.521463	0.000000	718.504000	713.489000	0.000000 
	69.866667	4.521044	0.000000	718.671000	713.680000	0.000000 
	69.883333	4.520575	0.000000	718.837000	713.864000	0.000000 
	69.900000	4.520167	0.000000	719.004000	714.042000	0.000000 
	69.916667	4.519686	0.000000	719.171000	714.217000	0.000000 
	69.933333	4.519377	0.000000	719.337000	714.393000	0.000000 
