Filename:	C:\Users\Bown_304\Desktop\Jordan\TGA\silica_fume@241216130237.t6d 
Operator ID:	Jordan 
Sample ID:	silica_fume 
Comment: 	Silica fume 
Serial Number:	537L14021001 
Data Collected:	12/16/2024 2:30:38 PM 
Sample Weight:	14.705 mg 
Display Weight:	14.705 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\2023-04-05-Mary.tg1c 
Date/Time:	4/5/2023 3:36:31 PM 
Initial Conditions 
Temperature:	 20.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 20.00°C to 900.00°C at 10.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	22.200000	14.668912	0.000000	242.004000	235.700000	0.000000 
	22.216667	14.668850	0.000000	242.171000	235.863000	0.000000 
	22.233333	14.668764	0.000000	242.337000	236.024000	0.000000 
	22.250000	14.668752	0.000000	242.504000	236.184000	0.000000 
	22.266667	14.668752	0.000000	242.671000	236.344000	0.000000 
	22.283333	14.668739	0.000000	242.837000	236.516000	0.000000 
	22.300000	14.668739	0.000000	243.004000	236.685000	0.000000 
	22.316667	14.668690	0.000000	243.171000	236.854000	0.000000 
	22.333333	14.668640	0.000000	243.337000	237.033000	0.000000 
	22.350000	14.668542	0.000000	243.504000	237.209000	0.000000 
	22.366667	14.668394	0.000000	243.671000	237.385000	0.000000 
	22.383333	14.668356	0.000000	243.837000	237.546000	0.000000 
	22.400000	14.668332	0.000000	244.004000	237.698000	0.000000 
	22.416667	14.668332	0.000000	244.171000	237.851000	0.000000 
	22.433333	14.668307	0.000000	244.337000	238.007000	0.000000 
	22.450000	14.668295	0.000000	244.504000	238.175000	0.000000 
	22.466667	14.668307	0.000000	244.671000	238.346000	0.000000 
	22.483333	14.668258	0.000000	244.837000	238.513000	0.000000 
	22.500000	14.668134	0.000000	245.004000	238.673000	0.000000 
	22.516667	14.668023	0.000000	245.171000	238.831000	0.000000 
	22.533333	14.667998	0.000000	245.337000	238.999000	0.000000 
	22.550000	14.667887	0.000000	245.504000	239.176000	0.000000 
	22.566667	14.667826	0.000000	245.671000	239.353000	0.000000 
	22.583333	14.667813	0.000000	245.837000	239.521000	0.000000 
	22.600000	14.667714	0.000000	246.004000	239.688000	0.000000 
	22.616667	14.667690	0.000000	246.171000	239.856000	0.000000 
	22.633333	14.667603	0.000000	246.337000	240.022000	0.000000 
	22.650000	14.667591	0.000000	246.504000	240.181000	0.000000 
	22.666667	14.667665	0.000000	246.671000	240.341000	0.000000 
	22.683333	14.667764	0.000000	246.837000	240.502000	0.000000 
	22.700000	14.667752	0.000000	247.004000	240.661000	0.000000 
	22.716667	14.667653	0.000000	247.171000	240.821000	0.000000 
	22.733333	14.667529	0.000000	247.337000	240.983000	0.000000 
	22.750000	14.667492	0.000000	247.504000	241.141000	0.000000 
	22.766667	14.667443	0.000000	247.671000	241.297000	0.000000 
	22.783333	14.667431	0.000000	247.837000	241.456000	0.000000 
	22.800000	14.667443	0.000000	248.004000	241.611000	0.000000 
	22.816667	14.667356	0.000000	248.171000	241.774000	0.000000 
	22.833333	14.667307	0.000000	248.337000	241.936000	0.000000 
	22.850000	14.667295	0.000000	248.504000	242.106000	0.000000 
	22.866667	14.667196	0.000000	248.671000	242.264000	0.000000 
	22.883333	14.667134	0.000000	248.837000	242.427000	0.000000 
	22.900000	14.667085	0.000000	249.004000	242.593000	0.000000 
	22.916667	14.667035	0.000000	249.171000	242.758000	0.000000 
	22.933333	14.667023	0.000000	249.337000	242.924000	0.000000 
	22.950000	14.666986	0.000000	249.504000	243.085000	0.000000 
	22.966667	14.666912	0.000000	249.671000	243.244000	0.000000 
	22.983333	14.666912	0.000000	249.837000	243.402000	0.000000 
	23.000000	14.666850	0.000000	250.004000	243.559000	0.000000 
	23.016667	14.666813	0.000000	250.171000	243.719000	0.000000 
	23.033333	14.666776	0.000000	250.337000	243.880000	0.000000 
	23.050000	14.666788	0.000000	250.504000	244.037000	0.000000 
	23.066667	14.666776	0.000000	250.671000	244.198000	0.000000 
	23.083333	14.666702	0.000000	250.837000	244.365000	0.000000 
	23.100000	14.666640	0.000000	251.004000	244.541000	0.000000 
	23.116667	14.666591	0.000000	251.171000	244.723000	0.000000 
	23.133333	14.666591	0.000000	251.337000	244.900000	0.000000 
	23.150000	14.666616	0.000000	251.504000	245.074000	0.000000 
	23.166667	14.666591	0.000000	251.671000	245.254000	0.000000 
	23.183333	14.666505	0.000000	251.837000	245.431000	0.000000 
	23.200000	14.666443	0.000000	252.004000	245.598000	0.000000 
	23.216667	14.666406	0.000000	252.171000	245.760000	0.000000 
	23.233333	14.666406	0.000000	252.337000	245.918000	0.000000 
	23.250000	14.666332	0.000000	252.504000	246.076000	0.000000 
	23.266667	14.666282	0.000000	252.671000	246.235000	0.000000 
	23.283333	14.666221	0.000000	252.837000	246.389000	0.000000 
	23.300000	14.666159	0.000000	253.004000	246.546000	0.000000 
	23.316667	14.666159	0.000000	253.171000	246.710000	0.000000 
	23.333333	14.666184	0.000000	253.337000	246.869000	0.000000 
	23.350000	14.666196	0.000000	253.504000	247.023000	0.000000 
	23.366667	14.666184	0.000000	253.671000	247.180000	0.000000 
	23.383333	14.666146	0.000000	253.837000	247.343000	0.000000 
	23.400000	14.666134	0.000000	254.004000	247.503000	0.000000 
	23.416667	14.666122	0.000000	254.171000	247.660000	0.000000 
	23.433333	14.666048	0.000000	254.337000	247.828000	0.000000 
	23.450000	14.665986	0.000000	254.504000	248.003000	0.000000 
	23.466667	14.665912	0.000000	254.671000	248.178000	0.000000 
	23.483333	14.665825	0.000000	254.837000	248.353000	0.000000 
	23.500000	14.665751	0.000000	255.004000	248.527000	0.000000 
	23.516667	14.665727	0.000000	255.171000	248.697000	0.000000 
	23.533333	14.665702	0.000000	255.337000	248.873000	0.000000 
	23.550000	14.665603	0.000000	255.504000	249.039000	0.000000 
	23.566667	14.665554	0.000000	255.671000	249.205000	0.000000 
	23.583333	14.665529	0.000000	255.837000	249.381000	0.000000 
	23.600000	14.665480	0.000000	256.004000	249.564000	0.000000 
	23.616667	14.665443	0.000000	256.171000	249.736000	0.000000 
	23.633333	14.665430	0.000000	256.337000	249.904000	0.000000 
	23.650000	14.665381	0.000000	256.504000	250.072000	0.000000 
	23.666667	14.665356	0.000000	256.671000	250.237000	0.000000 
	23.683333	14.665344	0.000000	256.837000	250.399000	0.000000 
	23.700000	14.665270	0.000000	257.004000	250.561000	0.000000 
	23.716667	14.665220	0.000000	257.171000	250.725000	0.000000 
	23.733333	14.665146	0.000000	257.337000	250.892000	0.000000 
	23.750000	14.665072	0.000000	257.504000	251.057000	0.000000 
	23.766667	14.664949	0.000000	257.671000	251.219000	0.000000 
	23.783333	14.664875	0.000000	257.837000	251.378000	0.000000 
	23.800000	14.664801	0.000000	258.004000	251.546000	0.000000 
	23.816667	14.664776	0.000000	258.171000	251.714000	0.000000 
	23.833333	14.664788	0.000000	258.337000	251.884000	0.000000 
	23.850000	14.664751	0.000000	258.504000	252.051000	0.000000 
	23.866667	14.664764	0.000000	258.671000	252.218000	0.000000 
	23.883333	14.664764	0.000000	258.837000	252.394000	0.000000 
	23.900000	14.664714	0.000000	259.004000	252.567000	0.000000 
	23.916667	14.664615	0.000000	259.171000	252.735000	0.000000 
	23.933333	14.664554	0.000000	259.337000	252.910000	0.000000 
	23.950000	14.664554	0.000000	259.504000	253.090000	0.000000 
	23.966667	14.664504	0.000000	259.671000	253.270000	0.000000 
	23.983333	14.664443	0.000000	259.837000	253.442000	0.000000 
	24.000000	14.664319	0.000000	260.004000	253.607000	0.000000 
	24.016667	14.664282	0.000000	260.171000	253.777000	0.000000 
	24.033333	14.664196	0.000000	260.337000	253.954000	0.000000 
	24.050000	14.664171	0.000000	260.504000	254.127000	0.000000 
	24.066667	14.664196	0.000000	260.671000	254.292000	0.000000 
	24.083333	14.664097	0.000000	260.837000	254.459000	0.000000 
	24.100000	14.664023	0.000000	261.004000	254.615000	0.000000 
	24.116667	14.663973	0.000000	261.171000	254.770000	0.000000 
	24.133333	14.663973	0.000000	261.337000	254.928000	0.000000 
	24.150000	14.663875	0.000000	261.504000	255.085000	0.000000 
	24.166667	14.663813	0.000000	261.671000	255.248000	0.000000 
	24.183333	14.663739	0.000000	261.837000	255.414000	0.000000 
	24.200000	14.663677	0.000000	262.004000	255.578000	0.000000 
	24.216667	14.663628	0.000000	262.171000	255.738000	0.000000 
	24.233333	14.663566	0.000000	262.337000	255.902000	0.000000 
	24.250000	14.663554	0.000000	262.504000	256.070000	0.000000 
	24.266667	14.663578	0.000000	262.671000	256.238000	0.000000 
	24.283333	14.663578	0.000000	262.837000	256.405000	0.000000 
	24.300000	14.663504	0.000000	263.004000	256.572000	0.000000 
	24.316667	14.663455	0.000000	263.171000	256.742000	0.000000 
	24.333333	14.663430	0.000000	263.337000	256.904000	0.000000 
	24.350000	14.663406	0.000000	263.504000	257.066000	0.000000 
	24.366667	14.663430	0.000000	263.671000	257.242000	0.000000 
	24.383333	14.663455	0.000000	263.837000	257.421000	0.000000 
	24.400000	14.663381	0.000000	264.004000	257.590000	0.000000 
	24.416667	14.663307	0.000000	264.171000	257.762000	0.000000 
	24.433333	14.663307	0.000000	264.337000	257.922000	0.000000 
	24.450000	14.663307	0.000000	264.504000	258.072000	0.000000 
	24.466667	14.663344	0.000000	264.671000	258.221000	0.000000 
	24.483333	14.663368	0.000000	264.837000	258.365000	0.000000 
	24.500000	14.663381	0.000000	265.004000	258.520000	0.000000 
	24.516667	14.663319	0.000000	265.171000	258.685000	0.000000 
	24.533333	14.663257	0.000000	265.337000	258.857000	0.000000 
	24.550000	14.663233	0.000000	265.504000	259.029000	0.000000 
	24.566667	14.663196	0.000000	265.671000	259.203000	0.000000 
	24.583333	14.663159	0.000000	265.837000	259.365000	0.000000 
	24.600000	14.663146	0.000000	266.004000	259.530000	0.000000 
	24.616667	14.663122	0.000000	266.171000	259.690000	0.000000 
	24.633333	14.663097	0.000000	266.337000	259.849000	0.000000 
	24.650000	14.663010	0.000000	266.504000	260.015000	0.000000 
	24.666667	14.662949	0.000000	266.671000	260.185000	0.000000 
	24.683333	14.662936	0.000000	266.837000	260.359000	0.000000 
	24.700000	14.662899	0.000000	267.004000	260.535000	0.000000 
	24.716667	14.662850	0.000000	267.171000	260.703000	0.000000 
	24.733333	14.662689	0.000000	267.337000	260.866000	0.000000 
	24.750000	14.662591	0.000000	267.504000	261.047000	0.000000 
	24.766667	14.662554	0.000000	267.671000	261.225000	0.000000 
	24.783333	14.662480	0.000000	267.837000	261.399000	0.000000 
	24.800000	14.662480	0.000000	268.004000	261.561000	0.000000 
	24.816667	14.662492	0.000000	268.171000	261.717000	0.000000 
	24.833333	14.662504	0.000000	268.337000	261.878000	0.000000 
	24.850000	14.662443	0.000000	268.504000	262.044000	0.000000 
	24.866667	14.662430	0.000000	268.671000	262.204000	0.000000 
	24.883333	14.662393	0.000000	268.837000	262.371000	0.000000 
	24.900000	14.662368	0.000000	269.004000	262.539000	0.000000 
	24.916667	14.662405	0.000000	269.171000	262.706000	0.000000 
	24.933333	14.662368	0.000000	269.337000	262.888000	0.000000 
	24.950000	14.662344	0.000000	269.504000	263.060000	0.000000 
	24.966667	14.662257	0.000000	269.671000	263.220000	0.000000 
	24.983333	14.662171	0.000000	269.837000	263.381000	0.000000 
	25.000000	14.662121	0.000000	270.004000	263.546000	0.000000 
	25.016667	14.662146	0.000000	270.171000	263.728000	0.000000 
	25.033333	14.662171	0.000000	270.337000	263.918000	0.000000 
	25.050000	14.662146	0.000000	270.504000	264.094000	0.000000 
	25.066667	14.662109	0.000000	270.671000	264.261000	0.000000 
	25.083333	14.662084	0.000000	270.837000	264.420000	0.000000 
	25.100000	14.662146	0.000000	271.004000	264.582000	0.000000 
	25.116667	14.662134	0.000000	271.171000	264.743000	0.000000 
	25.133333	14.662072	0.000000	271.337000	264.901000	0.000000 
	25.150000	14.662060	0.000000	271.504000	265.069000	0.000000 
	25.166667	14.662047	0.000000	271.671000	265.241000	0.000000 
	25.183333	14.662010	0.000000	271.837000	265.425000	0.000000 
	25.200000	14.661788	0.000000	272.004000	265.596000	0.000000 
	25.216667	14.661615	0.000000	272.171000	265.765000	0.000000 
	25.233333	14.661541	0.000000	272.337000	265.928000	0.000000 
	25.250000	14.661504	0.000000	272.504000	266.096000	0.000000 
	25.266667	14.661603	0.000000	272.671000	266.252000	0.000000 
	25.283333	14.661739	0.000000	272.837000	266.399000	0.000000 
	25.300000	14.661751	0.000000	273.004000	266.547000	0.000000 
	25.316667	14.661702	0.000000	273.171000	266.696000	0.000000 
	25.333333	14.661578	0.000000	273.337000	266.845000	0.000000 
	25.350000	14.661554	0.000000	273.504000	267.000000	0.000000 
	25.366667	14.661517	0.000000	273.671000	267.167000	0.000000 
	25.383333	14.661566	0.000000	273.837000	267.338000	0.000000 
	25.400000	14.661554	0.000000	274.004000	267.501000	0.000000 
	25.416667	14.661504	0.000000	274.171000	267.662000	0.000000 
	25.433333	14.661504	0.000000	274.337000	267.818000	0.000000 
	25.450000	14.661517	0.000000	274.504000	267.973000	0.000000 
	25.466667	14.661504	0.000000	274.671000	268.136000	0.000000 
	25.483333	14.661430	0.000000	274.837000	268.295000	0.000000 
	25.500000	14.661356	0.000000	275.004000	268.454000	0.000000 
	25.516667	14.661319	0.000000	275.171000	268.618000	0.000000 
	25.533333	14.661270	0.000000	275.337000	268.786000	0.000000 
	25.550000	14.661257	0.000000	275.504000	268.960000	0.000000 
	25.566667	14.661270	0.000000	275.671000	269.141000	0.000000 
	25.583333	14.661282	0.000000	275.837000	269.325000	0.000000 
	25.600000	14.661257	0.000000	276.004000	269.504000	0.000000 
	25.616667	14.661208	0.000000	276.171000	269.680000	0.000000 
	25.633333	14.661121	0.000000	276.337000	269.845000	0.000000 
	25.650000	14.661035	0.000000	276.504000	270.010000	0.000000 
	25.666667	14.661047	0.000000	276.671000	270.174000	0.000000 
	25.683333	14.660998	0.000000	276.837000	270.343000	0.000000 
	25.700000	14.660887	0.000000	277.004000	270.503000	0.000000 
	25.716667	14.660739	0.000000	277.171000	270.669000	0.000000 
	25.733333	14.660751	0.000000	277.337000	270.833000	0.000000 
	25.750000	14.660677	0.000000	277.504000	270.995000	0.000000 
	25.766667	14.660615	0.000000	277.671000	271.162000	0.000000 
	25.783333	14.660578	0.000000	277.837000	271.321000	0.000000 
	25.800000	14.660541	0.000000	278.004000	271.482000	0.000000 
	25.816667	14.660492	0.000000	278.171000	271.651000	0.000000 
	25.833333	14.660442	0.000000	278.337000	271.826000	0.000000 
	25.850000	14.660418	0.000000	278.504000	271.995000	0.000000 
	25.866667	14.660381	0.000000	278.671000	272.155000	0.000000 
	25.883333	14.660307	0.000000	278.837000	272.317000	0.000000 
	25.900000	14.660245	0.000000	279.004000	272.476000	0.000000 
	25.916667	14.660257	0.000000	279.171000	272.642000	0.000000 
	25.933333	14.660356	0.000000	279.337000	272.814000	0.000000 
	25.950000	14.660381	0.000000	279.504000	272.988000	0.000000 
	25.966667	14.660331	0.000000	279.671000	273.164000	0.000000 
	25.983333	14.660270	0.000000	279.837000	273.340000	0.000000 
	26.000000	14.660171	0.000000	280.004000	273.510000	0.000000 
	26.016667	14.660109	0.000000	280.171000	273.677000	0.000000 
	26.033333	14.660060	0.000000	280.337000	273.853000	0.000000 
	26.050000	14.660023	0.000000	280.504000	274.028000	0.000000 
	26.066667	14.660109	0.000000	280.671000	274.205000	0.000000 
	26.083333	14.660183	0.000000	280.837000	274.383000	0.000000 
	26.100000	14.660195	0.000000	281.004000	274.556000	0.000000 
	26.116667	14.660208	0.000000	281.171000	274.721000	0.000000 
	26.133333	14.660146	0.000000	281.337000	274.881000	0.000000 
	26.150000	14.660097	0.000000	281.504000	275.036000	0.000000 
	26.166667	14.660047	0.000000	281.671000	275.191000	0.000000 
	26.183333	14.660010	0.000000	281.837000	275.362000	0.000000 
	26.200000	14.659936	0.000000	282.004000	275.540000	0.000000 
	26.216667	14.659887	0.000000	282.171000	275.720000	0.000000 
	26.233333	14.659887	0.000000	282.337000	275.889000	0.000000 
	26.250000	14.659874	0.000000	282.504000	276.058000	0.000000 
	26.266667	14.659874	0.000000	282.671000	276.231000	0.000000 
	26.283333	14.659825	0.000000	282.837000	276.408000	0.000000 
	26.300000	14.659763	0.000000	283.004000	276.583000	0.000000 
	26.316667	14.659751	0.000000	283.171000	276.763000	0.000000 
	26.333333	14.659813	0.000000	283.337000	276.938000	0.000000 
	26.350000	14.659788	0.000000	283.504000	277.106000	0.000000 
	26.366667	14.659652	0.000000	283.671000	277.271000	0.000000 
	26.383333	14.659566	0.000000	283.837000	277.437000	0.000000 
	26.400000	14.659479	0.000000	284.004000	277.613000	0.000000 
	26.416667	14.659418	0.000000	284.171000	277.792000	0.000000 
	26.433333	14.659319	0.000000	284.337000	277.969000	0.000000 
	26.450000	14.659245	0.000000	284.504000	278.146000	0.000000 
	26.466667	14.659208	0.000000	284.671000	278.323000	0.000000 
	26.483333	14.659146	0.000000	284.837000	278.496000	0.000000 
	26.500000	14.659072	0.000000	285.004000	278.661000	0.000000 
	26.516667	14.659023	0.000000	285.171000	278.828000	0.000000 
	26.533333	14.658899	0.000000	285.337000	279.002000	0.000000 
	26.550000	14.658936	0.000000	285.504000	279.166000	0.000000 
	26.566667	14.659010	0.000000	285.671000	279.329000	0.000000 
	26.583333	14.658985	0.000000	285.837000	279.488000	0.000000 
	26.600000	14.658899	0.000000	286.004000	279.652000	0.000000 
	26.616667	14.658825	0.000000	286.171000	279.813000	0.000000 
	26.633333	14.658813	0.000000	286.337000	279.973000	0.000000 
	26.650000	14.658788	0.000000	286.504000	280.123000	0.000000 
	26.666667	14.658788	0.000000	286.671000	280.277000	0.000000 
	26.683333	14.658739	0.000000	286.837000	280.431000	0.000000 
	26.700000	14.658751	0.000000	287.004000	280.592000	0.000000 
	26.716667	14.658763	0.000000	287.171000	280.757000	0.000000 
	26.733333	14.658702	0.000000	287.337000	280.918000	0.000000 
	26.750000	14.658615	0.000000	287.504000	281.083000	0.000000 
	26.766667	14.658529	0.000000	287.671000	281.242000	0.000000 
	26.783333	14.658492	0.000000	287.837000	281.410000	0.000000 
	26.800000	14.658442	0.000000	288.004000	281.571000	0.000000 
	26.816667	14.658393	0.000000	288.171000	281.732000	0.000000 
	26.833333	14.658405	0.000000	288.337000	281.896000	0.000000 
	26.850000	14.658343	0.000000	288.504000	282.063000	0.000000 
	26.866667	14.658282	0.000000	288.671000	282.232000	0.000000 
	26.883333	14.658294	0.000000	288.837000	282.400000	0.000000 
	26.900000	14.658183	0.000000	289.004000	282.565000	0.000000 
	26.916667	14.658220	0.000000	289.171000	282.744000	0.000000 
	26.933333	14.658171	0.000000	289.337000	282.929000	0.000000 
	26.950000	14.658171	0.000000	289.504000	283.114000	0.000000 
	26.966667	14.658171	0.000000	289.671000	283.291000	0.000000 
	26.983333	14.658158	0.000000	289.837000	283.461000	0.000000 
	27.000000	14.658121	0.000000	290.004000	283.615000	0.000000 
	27.016667	14.658109	0.000000	290.171000	283.768000	0.000000 
	27.033333	14.658035	0.000000	290.337000	283.923000	0.000000 
	27.050000	14.657985	0.000000	290.504000	284.085000	0.000000 
	27.066667	14.657961	0.000000	290.671000	284.246000	0.000000 
	27.083333	14.657911	0.000000	290.837000	284.418000	0.000000 
	27.100000	14.657837	0.000000	291.004000	284.587000	0.000000 
	27.116667	14.657825	0.000000	291.171000	284.751000	0.000000 
	27.133333	14.657763	0.000000	291.337000	284.905000	0.000000 
	27.150000	14.657652	0.000000	291.504000	285.062000	0.000000 
	27.166667	14.657590	0.000000	291.671000	285.218000	0.000000 
	27.183333	14.657590	0.000000	291.837000	285.377000	0.000000 
	27.200000	14.657553	0.000000	292.004000	285.533000	0.000000 
	27.216667	14.657566	0.000000	292.171000	285.691000	0.000000 
	27.233333	14.657578	0.000000	292.337000	285.844000	0.000000 
	27.250000	14.657566	0.000000	292.504000	285.999000	0.000000 
	27.266667	14.657442	0.000000	292.671000	286.156000	0.000000 
	27.283333	14.657393	0.000000	292.837000	286.324000	0.000000 
	27.300000	14.657331	0.000000	293.004000	286.503000	0.000000 
	27.316667	14.657319	0.000000	293.171000	286.682000	0.000000 
	27.333333	14.657331	0.000000	293.337000	286.845000	0.000000 
	27.350000	14.657282	0.000000	293.504000	287.005000	0.000000 
	27.366667	14.657319	0.000000	293.671000	287.167000	0.000000 
	27.383333	14.657405	0.000000	293.837000	287.334000	0.000000 
	27.400000	14.657504	0.000000	294.004000	287.497000	0.000000 
	27.416667	14.657541	0.000000	294.171000	287.654000	0.000000 
	27.433333	14.657566	0.000000	294.337000	287.807000	0.000000 
	27.450000	14.657578	0.000000	294.504000	287.963000	0.000000 
	27.466667	14.657566	0.000000	294.671000	288.126000	0.000000 
	27.483333	14.657479	0.000000	294.837000	288.292000	0.000000 
	27.500000	14.657430	0.000000	295.004000	288.452000	0.000000 
	27.516667	14.657331	0.000000	295.171000	288.607000	0.000000 
	27.533333	14.657356	0.000000	295.337000	288.773000	0.000000 
	27.550000	14.657306	0.000000	295.504000	288.934000	0.000000 
	27.566667	14.657306	0.000000	295.671000	289.097000	0.000000 
	27.583333	14.657356	0.000000	295.837000	289.262000	0.000000 
	27.600000	14.657331	0.000000	296.004000	289.430000	0.000000 
	27.616667	14.657208	0.000000	296.171000	289.604000	0.000000 
	27.633333	14.657047	0.000000	296.337000	289.762000	0.000000 
	27.650000	14.656936	0.000000	296.504000	289.916000	0.000000 
	27.666667	14.656825	0.000000	296.671000	290.083000	0.000000 
	27.683333	14.656837	0.000000	296.837000	290.261000	0.000000 
	27.700000	14.656862	0.000000	297.004000	290.435000	0.000000 
	27.716667	14.656911	0.000000	297.171000	290.618000	0.000000 
	27.733333	14.656936	0.000000	297.337000	290.803000	0.000000 
	27.750000	14.656924	0.000000	297.504000	290.977000	0.000000 
	27.766667	14.656948	0.000000	297.671000	291.145000	0.000000 
	27.783333	14.656985	0.000000	297.837000	291.315000	0.000000 
	27.800000	14.656862	0.000000	298.004000	291.494000	0.000000 
	27.816667	14.656714	0.000000	298.171000	291.672000	0.000000 
	27.833333	14.656652	0.000000	298.337000	291.853000	0.000000 
	27.850000	14.656516	0.000000	298.504000	292.033000	0.000000 
	27.866667	14.656343	0.000000	298.671000	292.208000	0.000000 
	27.883333	14.656269	0.000000	298.837000	292.369000	0.000000 
	27.900000	14.656257	0.000000	299.004000	292.533000	0.000000 
	27.916667	14.656257	0.000000	299.171000	292.705000	0.000000 
	27.933333	14.656306	0.000000	299.337000	292.868000	0.000000 
	27.950000	14.656319	0.000000	299.504000	293.021000	0.000000 
	27.966667	14.656319	0.000000	299.671000	293.173000	0.000000 
	27.983333	14.656269	0.000000	299.837000	293.334000	0.000000 
	28.000000	14.656232	0.000000	300.004000	293.503000	0.000000 
	28.016667	14.656232	0.000000	300.171000	293.667000	0.000000 
	28.033333	14.656158	0.000000	300.337000	293.824000	0.000000 
	28.050000	14.656121	0.000000	300.504000	293.978000	0.000000 
	28.066667	14.656059	0.000000	300.671000	294.138000	0.000000 
	28.083333	14.656010	0.000000	300.837000	294.294000	0.000000 
	28.100000	14.656010	0.000000	301.004000	294.452000	0.000000 
	28.116667	14.656059	0.000000	301.171000	294.608000	0.000000 
	28.133333	14.656121	0.000000	301.337000	294.765000	0.000000 
	28.150000	14.656146	0.000000	301.504000	294.935000	0.000000 
	28.166667	14.656158	0.000000	301.671000	295.119000	0.000000 
	28.183333	14.656170	0.000000	301.837000	295.298000	0.000000 
	28.200000	14.656096	0.000000	302.004000	295.467000	0.000000 
	28.216667	14.655998	0.000000	302.171000	295.628000	0.000000 
	28.233333	14.655911	0.000000	302.337000	295.793000	0.000000 
	28.250000	14.655874	0.000000	302.504000	295.959000	0.000000 
	28.266667	14.655849	0.000000	302.671000	296.125000	0.000000 
	28.283333	14.655837	0.000000	302.837000	296.296000	0.000000 
	28.300000	14.655788	0.000000	303.004000	296.460000	0.000000 
	28.316667	14.655726	0.000000	303.171000	296.627000	0.000000 
	28.333333	14.655726	0.000000	303.337000	296.788000	0.000000 
	28.350000	14.655751	0.000000	303.504000	296.961000	0.000000 
	28.366667	14.655751	0.000000	303.671000	297.135000	0.000000 
	28.383333	14.655640	0.000000	303.837000	297.308000	0.000000 
	28.400000	14.655565	0.000000	304.004000	297.466000	0.000000 
	28.416667	14.655516	0.000000	304.171000	297.624000	0.000000 
	28.433333	14.655491	0.000000	304.337000	297.789000	0.000000 
	28.450000	14.655405	0.000000	304.504000	297.959000	0.000000 
	28.466667	14.655368	0.000000	304.671000	298.126000	0.000000 
	28.483333	14.655343	0.000000	304.837000	298.295000	0.000000 
	28.500000	14.655306	0.000000	305.004000	298.470000	0.000000 
	28.516667	14.655306	0.000000	305.171000	298.646000	0.000000 
	28.533333	14.655306	0.000000	305.337000	298.819000	0.000000 
	28.550000	14.655306	0.000000	305.504000	298.997000	0.000000 
	28.566667	14.655306	0.000000	305.671000	299.166000	0.000000 
	28.583333	14.655306	0.000000	305.837000	299.337000	0.000000 
	28.600000	14.655282	0.000000	306.004000	299.520000	0.000000 
	28.616667	14.655220	0.000000	306.171000	299.710000	0.000000 
	28.633333	14.655084	0.000000	306.337000	299.899000	0.000000 
	28.650000	14.655022	0.000000	306.504000	300.061000	0.000000 
	28.666667	14.654911	0.000000	306.671000	300.215000	0.000000 
	28.683333	14.654923	0.000000	306.837000	300.385000	0.000000 
	28.700000	14.654985	0.000000	307.004000	300.571000	0.000000 
	28.716667	14.654973	0.000000	307.171000	300.755000	0.000000 
	28.733333	14.654985	0.000000	307.337000	300.936000	0.000000 
	28.750000	14.654899	0.000000	307.504000	301.122000	0.000000 
	28.766667	14.654899	0.000000	307.671000	301.314000	0.000000 
	28.783333	14.654788	0.000000	307.837000	301.497000	0.000000 
	28.800000	14.654689	0.000000	308.004000	301.666000	0.000000 
	28.816667	14.654553	0.000000	308.171000	301.839000	0.000000 
	28.833333	14.654491	0.000000	308.337000	302.008000	0.000000 
	28.850000	14.654454	0.000000	308.504000	302.177000	0.000000 
	28.866667	14.654417	0.000000	308.671000	302.348000	0.000000 
	28.883333	14.654393	0.000000	308.837000	302.528000	0.000000 
	28.900000	14.654405	0.000000	309.004000	302.705000	0.000000 
	28.916667	14.654318	0.000000	309.171000	302.869000	0.000000 
	28.933333	14.654220	0.000000	309.337000	303.026000	0.000000 
	28.950000	14.654244	0.000000	309.504000	303.186000	0.000000 
	28.966667	14.654306	0.000000	309.671000	303.360000	0.000000 
	28.983333	14.654356	0.000000	309.837000	303.534000	0.000000 
	29.000000	14.654393	0.000000	310.004000	303.709000	0.000000 
	29.016667	14.654479	0.000000	310.171000	303.881000	0.000000 
	29.033333	14.654430	0.000000	310.337000	304.045000	0.000000 
	29.050000	14.654257	0.000000	310.504000	304.202000	0.000000 
	29.066667	14.654146	0.000000	310.671000	304.356000	0.000000 
	29.083333	14.654121	0.000000	310.837000	304.512000	0.000000 
	29.100000	14.654096	0.000000	311.004000	304.669000	0.000000 
	29.116667	14.654035	0.000000	311.171000	304.832000	0.000000 
	29.133333	14.653911	0.000000	311.337000	304.986000	0.000000 
	29.150000	14.653886	0.000000	311.504000	305.142000	0.000000 
	29.166667	14.653997	0.000000	311.671000	305.302000	0.000000 
	29.183333	14.654133	0.000000	311.837000	305.462000	0.000000 
	29.200000	14.654195	0.000000	312.004000	305.630000	0.000000 
